r,l,t,terminated,truncated,episode_count
3800.412368,1244,478.388483,True,False,730
4325.812676,1288,480.229938,True,False,731
5287.967837,1378,481.207113,True,False,732
4730.848495,1313,483.088449,True,False,733
3932.135446,1243,484.903961,True,False,734
5026.747389,1339,485.982921,True,False,735
6176.729322,1422,487.924331,True,False,736
7515.53647,1514,489.968487,True,False,737
4986.768145,1337,490.954755,True,False,738
6262.237846,1428,492.962512,True,False,739
6332.13168,1440,495.175461,True,False,740
3829.889644,1246,496.071456,True,False,741
6598.581195,1460,498.22708,True,False,742
3572.939036,1214,499.973709,True,False,743
4674.88212,1305,500.887832,True,False,744
6954.52818,1475,502.805047,True,False,745
5416.199992,1373,504.675908,True,False,746
4189.081877,1266,505.557028,True,False,747
4150.050072,1267,507.363414,True,False,748
4561.110363,1290,509.14629,True,False,749
4152.313316,1277,510.129267,True,False,750
6743.752863,1475,512.054014,True,False,751
5535.777397,1377,513.941075,True,False,752
3248.424145,1180,514.786163,True,False,753
4737.566558,1324,516.692005,True,False,754
2956.490726,1156,517.517108,True,False,755
5373.843813,1354,519.453254,True,False,756
6212.188373,1428,521.384583,True,False,757
3912.547325,1244,522.295992,True,False,758
5060.590961,1335,524.190373,True,False,759
2171.89979,1082,525.934783,True,False,760
4308.758588,1285,526.87317,True,False,761
7424.745607,1515,528.854101,True,False,762
3613.056445,1216,529.714438,True,False,763
3546.522662,1204,531.53902,True,False,764
3932.688453,1242,533.314625,True,False,765
5382.787068,1344,534.255199,True,False,766
5794.799077,1383,536.130677,True,False,767
5484.136425,1368,537.998068,True,False,768
4641.934656,1296,538.899287,True,False,769
4002.867988,1244,540.696743,True,False,770
3694.193658,1204,541.537545,True,False,771
3317.962705,1192,543.267703,True,False,772
5077.443864,1338,545.119515,True,False,773
4301.265548,1265,546.010555,True,False,774
3077.261896,1151,547.7394,True,False,775
5866.203766,1389,549.632969,True,False,776
3793.276611,1224,550.50865,True,False,777
5240.566865,1359,552.365523,True,False,778
3747.367724,1193,553.207287,True,False,779
2362.976018,1113,554.906103,True,False,780
3760.470062,1229,556.674964,True,False,781
5127.410373,1315,557.616406,True,False,782
3721.957167,1233,559.384305,True,False,783
4601.875913,1282,560.289759,True,False,784
4051.144956,1236,562.111949,True,False,785
4404.644002,1244,563.918072,True,False,786
5228.939566,1343,564.86786,True,False,787
2804.205485,1162,566.640743,True,False,788
4820.879489,1318,568.523955,True,False,789
6820.664544,1445,569.583968,True,False,790
5853.325759,1373,571.444178,True,False,791
3887.148583,1243,572.36724,True,False,792
3346.676336,1168,574.260962,True,False,793
4051.231566,1236,576.062483,True,False,794
4609.789068,1283,577.032694,True,False,795
4145.364133,1250,578.903967,True,False,796
2201.842386,1078,579.688174,True,False,797
3901.486141,1208,581.535749,True,False,798
4489.45895,1271,583.374171,True,False,799
4484.366516,1272,595.35441,True,False,800
5015.65047,1319,597.297169,True,False,801
3669.540503,1223,599.119927,True,False,802
4436.045382,1271,600.055031,True,False,803
6139.545423,1406,601.988998,True,False,804
3977.849897,1229,602.882204,True,False,805
2729.753599,1156,604.613258,True,False,806
3300.719453,1188,606.649313,True,False,807
2781.008144,1133,607.478158,True,False,808
5874.494158,1367,609.440749,True,False,809
1671.665472,1050,610.215041,True,False,810
3630.05739,1200,612.060312,True,False,811
4259.920774,1245,613.019518,True,False,812
2064.753037,1045,614.691168,True,False,813
4748.71213,1311,616.553446,True,False,814
3156.898518,1135,617.343634,True,False,815
1297.485456,998,619.008546,True,False,816
4006.539079,1225,619.872851,True,False,817
4621.105004,1297,621.697014,True,False,818
2635.281706,1128,622.477997,True,False,819
3491.654631,1223,624.240212,True,False,820
3487.354776,1200,625.984487,True,False,821
1335.048611,1013,626.710444,True,False,822
2649.511128,1142,628.391083,True,False,823
3107.573694,1155,629.201037,True,False,824
3381.120926,1181,630.930025,True,False,825
2334.057641,1092,631.700431,True,False,826
2894.28898,1149,633.409175,True,False,827
2960.661963,1149,634.222703,True,False,828
3001.511728,1153,635.931311,True,False,829
2973.06127,1118,637.607169,True,False,830
2001.256793,1055,638.352663,True,False,831
1333.79577,1001,639.958936,True,False,832
3147.157211,1154,640.775515,True,False,833
2529.308714,1107,642.484622,True,False,834
2145.253539,1069,643.22571,True,False,835
4105.650126,1236,644.984983,True,False,836
2625.332545,1122,645.762152,True,False,837
2127.805746,1046,647.403248,True,False,838
2849.549029,1139,648.227865,True,False,839
5230.030622,1341,650.091403,True,False,840
2414.415854,1107,651.744624,True,False,841
2930.103739,1123,652.581,True,False,842
3371.93046,1160,654.301606,True,False,843
1333.265324,992,654.991701,True,False,844
2844.269381,1109,656.642744,True,False,845
3047.091634,1173,657.448133,True,False,846
3444.368832,1176,659.136754,True,False,847
3255.763528,1168,660.851215,True,False,848
2544.779814,1057,661.585212,True,False,849
2453.615756,1088,663.246318,True,False,850
2270.794971,1096,664.037481,True,False,851
2633.074818,1092,665.736751,True,False,852
2869.904154,1115,666.520711,True,False,853
1945.438511,1028,668.167073,True,False,854
1435.96257,978,668.876862,True,False,855
2658.550378,1087,670.537796,True,False,856
1696.333103,1015,671.249558,True,False,857
2878.030755,1092,672.963581,True,False,858
1606.216066,985,673.66047,True,False,859
2254.870125,1055,675.326308,True,False,860
971.408876,938,676.007107,True,False,861
2299.676452,1064,677.678696,True,False,862
2306.725247,1071,678.42382,True,False,863
2287.477085,1087,680.097959,True,False,864
1737.676777,1041,680.835763,True,False,865
1850.012493,1024,682.462998,True,False,866
2485.200039,1092,683.215555,True,False,867
2975.659877,1103,684.879937,True,False,868
2318.925094,1097,685.658553,True,False,869
1704.240862,1033,687.338808,True,False,870
2554.408855,1071,688.085493,True,False,871
3412.444721,1196,689.830706,True,False,872
2156.617678,1041,690.546199,True,False,873
3738.764677,1189,692.278882,True,False,874
4422.895697,1242,694.05047,True,False,875
3949.636748,1232,694.947686,True,False,876
3597.988905,1187,696.716753,True,False,877
1836.746755,1047,697.472818,True,False,878
3082.408789,1158,699.256465,True,False,879
3144.980431,1160,700.075779,True,False,880
2031.547921,1058,701.714333,True,False,881
3486.530405,1196,703.424497,True,False,882
6640.447204,1432,704.410361,True,False,883
2268.295441,1087,706.052183,True,False,884
3182.085318,1151,706.86523,True,False,885
3107.601055,1153,708.627512,True,False,886
3303.609213,1144,709.430981,True,False,887
3467.95073,1188,711.196564,True,False,888
3041.409946,1148,712.942103,True,False,889
2259.342393,1023,713.743358,True,False,890
4099.491411,1237,715.563337,True,False,891
1879.595268,1037,716.288697,True,False,892
4611.498649,1301,718.138744,True,False,893
4357.394441,1265,719.030432,True,False,894
2419.292314,1109,720.71886,True,False,895
3984.044766,1236,722.481138,True,False,896
3013.436249,1180,723.318621,True,False,897
4043.386933,1242,725.084775,True,False,898
2800.29817,1110,725.872226,True,False,899
4868.355247,1261,738.165624,True,False,900
4865.606769,1303,740.028857,True,False,901
2373.1786,875,740.682297,True,False,902
2728.761925,1095,742.404589,True,False,903
4907.157434,1300,743.318812,True,False,904
4133.026643,1242,745.13436,True,False,905
2937.143349,1147,745.979925,True,False,906
5232.720594,1330,747.888928,True,False,907
1737.078088,1055,749.525978,True,False,908
3139.492334,1151,750.359,True,False,909
2082.335598,1051,751.995855,True,False,910
3038.995788,1156,752.79901,True,False,911
3068.538909,1158,754.516237,True,False,912
2322.989754,1102,755.277472,True,False,913
2642.820545,1095,756.926667,True,False,914
2319.840912,1087,757.681721,True,False,915
2755.194349,1104,759.34918,True,False,916
2262.309508,1119,760.157438,True,False,917
3537.356649,1218,761.92307,True,False,918
4827.79992,1295,763.728813,True,False,919
1885.76397,1044,764.450735,True,False,920
2280.534503,1098,766.185828,True,False,921
3442.149788,1197,767.032176,True,False,922
1097.740239,958,768.612038,True,False,923
2139.715381,1066,769.366907,True,False,924
2135.497642,1058,771.026089,True,False,925
1140.177418,952,771.685276,True,False,926
50.177004,732,773.09768,True,False,927
1769.257804,1096,773.863693,True,False,928
781.334571,916,775.396049,True,False,929
882.92956,905,776.021851,True,False,930
1804.893321,996,777.619168,True,False,931
1341.252356,950,778.281347,True,False,932
2743.497746,1158,779.997687,True,False,933
910.076526,929,780.643153,True,False,934
1188.875586,971,781.316584,True,False,935
3241.546258,1162,783.017582,True,False,936
1966.79464,1025,784.655331,True,False,937
4523.993089,1277,785.593658,True,False,938
1752.181368,1013,787.254579,True,False,939
4091.388388,1235,788.120413,True,False,940
2495.363085,1064,789.78096,True,False,941
1700.843622,1008,790.502386,True,False,942
2616.941795,1121,792.197,True,False,943
941.02963,822,792.785188,True,False,944
701.133082,884,794.589574,True,False,945
519.281925,871,795.215159,True,False,946
663.768506,862,796.737221,True,False,947
1644.79118,1013,797.440515,True,False,948
761.712739,913,798.088866,True,False,949
693.124488,921,799.62537,True,False,950
1322.037849,948,800.279611,True,False,951
1077.412563,926,801.83458,True,False,952
1055.165264,922,802.486154,True,False,953
-93.024395,817,803.962323,True,False,954
2261.324366,1067,804.717111,True,False,955
-27.61115,855,806.237865,True,False,956
862.744384,923,806.898368,True,False,957
1183.902877,942,808.47383,True,False,958
437.932034,852,809.074909,True,False,959
247.5408,815,809.65427,True,False,960
1284.865601,953,811.21743,True,False,961
770.101417,755,811.744208,True,False,962
2147.214676,981,813.373363,True,False,963
1794.709113,974,814.050797,True,False,964
1349.324955,918,815.616494,True,False,965
1133.610748,928,816.301253,True,False,966
659.962011,912,816.950001,True,False,967
192.52077,828,818.417186,True,False,968
805.220336,943,819.074759,True,False,969
207.02568,745,820.555376,True,False,970
44.923073,793,821.146438,True,False,971
937.601498,926,822.748281,True,False,972
2089.13753,1028,823.510239,True,False,973
107.113806,714,824.018893,True,False,974
1768.294669,969,825.64227,True,False,975
2070.707731,974,826.330814,True,False,976
1375.616896,954,827.938972,True,False,977
575.557112,792,828.499536,True,False,978
1428.471695,854,830.053164,True,False,979
867.204906,714,830.553701,True,False,980
1629.817728,975,831.2462,True,False,981
964.452265,665,832.628554,True,False,982
1963.336853,904,833.261686,True,False,983
3303.092665,1144,834.95428,True,False,984
656.141656,779,835.533018,True,False,985
2033.57905,908,837.085131,True,False,986
798.01449,812,837.656882,True,False,987
1124.012517,893,838.286174,True,False,988
563.511057,835,839.806311,True,False,989
244.544007,674,840.296776,True,False,990
1252.512109,698,840.787208,True,False,991
2102.236256,997,842.399759,True,False,992
1460.938604,982,843.108379,True,False,993
1872.491815,933,844.635145,True,False,994
1336.71997,897,845.25964,True,False,995
1782.152955,917,846.802084,True,False,996
1774.325114,897,847.42339,True,False,997
2168.56102,1021,849.025521,True,False,998
1598.649731,994,849.710999,True,False,999
2694.300013,1046,858.16042,True,False,1000
609.390944,860,858.788578,True,False,1001
640.495082,817,860.247625,True,False,1002
1037.425344,763,860.790814,True,False,1003
1732.321219,980,861.478436,True,False,1004
848.96391,858,863.00138,True,False,1005
1550.622775,904,863.640725,True,False,1006
1899.438693,1006,865.2742,True,False,1007
1643.982601,923,865.925932,True,False,1008
2799.280184,997,867.577667,True,False,1009
1150.878652,891,868.206837,True,False,1010
522.228584,833,869.720111,True,False,1011
711.85689,788,870.276836,True,False,1012
979.257765,850,870.877739,True,False,1013
-333.749192,677,872.304084,True,False,1014
1219.619253,897,872.946176,True,False,1015
868.509496,828,874.431234,True,False,1016
3860.46572,1207,875.28261,True,False,1017
32.21485,730,875.824014,True,False,1018
236.132928,776,877.265487,True,False,1019
1415.455887,867,877.874904,True,False,1020
303.639932,758,879.31416,True,False,1021
657.338291,772,879.859143,True,False,1022
2369.479836,1117,881.535366,True,False,1023
1114.452532,839,882.13105,True,False,1024
1190.577765,870,882.745521,True,False,1025
-471.604362,625,884.111556,True,False,1026
948.052254,835,884.726711,True,False,1027
1860.472468,906,886.28019,True,False,1028
1243.685204,889,886.934774,True,False,1029
-406.497743,665,887.400711,True,False,1030
118.242327,492,888.696173,True,False,1031
-404.107335,649,889.157599,True,False,1032
502.611029,702,889.679384,True,False,1033
-70.728848,626,890.134997,True,False,1034
503.911383,794,891.67392,True,False,1035
730.639868,909,892.333388,True,False,1036
562.164619,796,893.854492,True,False,1037
1143.329558,819,894.443137,True,False,1038
587.063718,837,896.024514,True,False,1039
248.600719,434,896.342549,True,False,1040
1062.022368,846,896.965912,True,False,1041
1393.45119,844,898.468603,True,False,1042
380.119095,730,898.997359,True,False,1043
1214.073918,881,899.660277,True,False,1044
1207.339317,818,901.190352,True,False,1045
1480.030489,995,901.925718,True,False,1046
-164.166294,230,902.093871,True,False,1047
1596.196471,918,903.679245,True,False,1048
512.103823,801,904.251651,True,False,1049
688.419963,745,905.681144,True,False,1050
774.352703,845,906.283031,True,False,1051
1015.951517,834,906.876905,True,False,1052
-306.897962,719,908.354377,True,False,1053
120.839754,764,908.954429,True,False,1054
83.356999,646,909.412383,True,False,1055
2479.186426,1022,911.037214,True,False,1056
850.512522,809,911.609991,True,False,1057
548.02679,828,913.156485,True,False,1058
405.396485,811,913.743955,True,False,1059
1501.45603,936,915.327787,True,False,1060
1021.095167,884,915.968458,True,False,1061
2090.629929,971,916.671162,True,False,1062
1038.092986,871,918.25663,True,False,1063
994.778074,897,918.908237,True,False,1064
1312.288257,816,920.374345,True,False,1065
945.488923,853,921.051412,True,False,1066
1287.208507,975,922.708052,True,False,1067
1413.05642,925,923.431718,True,False,1068
1270.577474,913,924.97049,True,False,1069
3052.896681,1156,925.789798,True,False,1070
906.480983,886,927.451215,True,False,1071
1263.938587,932,928.162562,True,False,1072
661.737811,838,928.750391,True,False,1073
1854.314425,964,930.319249,True,False,1074
1069.629745,880,930.941746,True,False,1075
947.562886,829,932.419928,True,False,1076
1400.529365,937,933.091113,True,False,1077
1178.332798,815,934.549629,True,False,1078
2426.101819,1001,935.257697,True,False,1079
1079.84325,906,935.903469,True,False,1080
1455.729953,905,937.501901,True,False,1081
662.085302,865,938.145987,True,False,1082
-523.432884,710,939.541372,True,False,1083
547.740876,847,940.143912,True,False,1084
1256.97893,924,941.733028,True,False,1085
1727.94005,1025,942.464138,True,False,1086
889.417606,769,943.012998,True,False,1087
1332.992422,913,944.533812,True,False,1088
995.175978,899,945.175712,True,False,1089
1815.134986,904,946.702537,True,False,1090
-139.783475,694,947.203167,True,False,1091
1175.642354,896,948.742867,True,False,1092
429.155999,751,949.27521,True,False,1093
1429.425296,963,949.952301,True,False,1094
1388.659089,1002,951.656243,True,False,1095
2130.749526,920,952.365351,True,False,1096
550.383524,820,953.930313,True,False,1097
1309.312382,949,954.615461,True,False,1098
529.337209,875,956.380554,True,False,1099
903.90383,898,963.33452,True,False,1100
986.294915,892,964.035934,True,False,1101
-96.238703,739,965.511997,True,False,1102
1029.03382,911,966.193265,True,False,1103
881.115289,894,967.765624,True,False,1104
1232.604879,919,968.415378,True,False,1105
1244.447953,892,969.950021,True,False,1106
992.53321,897,970.593285,True,False,1107
1092.090228,905,971.225445,True,False,1108
736.38924,893,972.7937,True,False,1109
932.890974,885,973.417768,True,False,1110
1626.359204,985,975.035754,True,False,1111
1274.561609,929,975.700412,True,False,1112
1484.401885,877,977.272464,True,False,1113
1367.853331,867,977.913499,True,False,1114
969.869628,862,979.45707,True,False,1115
635.569038,849,980.06169,True,False,1116
1293.791175,971,980.762877,True,False,1117
2860.30649,1029,982.385413,True,False,1118
1234.278034,942,983.049224,True,False,1119
1971.244683,996,984.670953,True,False,1120
1251.813244,966,985.363838,True,False,1121
810.962239,929,986.966507,True,False,1122
869.391398,871,987.582007,True,False,1123
1020.911634,911,989.127671,True,False,1124
1265.761292,948,989.821252,True,False,1125
1105.401396,863,991.326068,True,False,1126
698.652596,886,991.961201,True,False,1127
861.945197,864,992.570388,True,False,1128
1427.550796,946,994.143867,True,False,1129
496.68089,882,994.781861,True,False,1130
1011.841661,916,996.366412,True,False,1131
1735.625095,982,997.078202,True,False,1132
1296.276312,931,998.656059,True,False,1133
1987.356943,994,999.359839,True,False,1134
1472.837027,950,1000.997583,True,False,1135
1318.548538,909,1001.668329,True,False,1136
1414.560688,879,1003.208272,True,False,1137
318.704394,847,1003.814693,True,False,1138
1773.976566,973,1004.510558,True,False,1139
1079.282931,892,1006.089076,True,False,1140
1163.877201,910,1006.748955,True,False,1141
1898.098565,922,1008.337125,True,False,1142
690.516502,827,1008.924273,True,False,1143
1082.053294,877,1010.50855,True,False,1144
-364.942386,669,1010.987966,True,False,1145
1005.976582,830,1011.574168,True,False,1146
525.162851,789,1013.057006,True,False,1147
1155.511205,843,1013.691532,True,False,1148
362.6402,739,1014.228552,True,False,1149
479.998753,857,1015.762975,True,False,1150
964.898271,877,1016.392428,True,False,1151
2586.14849,1042,1018.06239,True,False,1152
2572.1982,990,1018.775372,True,False,1153
1092.585112,849,1020.294712,True,False,1154
1116.893219,891,1020.93777,True,False,1155
352.065643,708,1021.448652,True,False,1156
1355.817731,921,1023.051923,True,False,1157
1216.859497,871,1023.705964,True,False,1158
899.833128,778,1025.199166,True,False,1159
1803.576207,944,1025.958415,True,False,1160
1632.11592,907,1027.538758,True,False,1161
1104.372131,824,1028.130738,True,False,1162
864.69986,791,1028.706347,True,False,1163
-125.833394,303,1029.832307,True,False,1164
1570.446056,875,1030.473427,True,False,1165
1342.420912,898,1031.123846,True,False,1166
2031.761051,961,1032.748329,True,False,1167
329.624945,790,1033.319546,True,False,1168
588.160074,824,1034.838643,True,False,1169
1609.081315,994,1035.569318,True,False,1170
1112.064009,812,1037.407261,True,False,1171
1629.153673,900,1038.063257,True,False,1172
2138.368275,941,1038.746439,True,False,1173
2349.255461,970,1040.45218,True,False,1174
1490.108007,893,1041.092232,True,False,1175
1614.402706,969,1042.741427,True,False,1176
1145.185809,909,1043.38637,True,False,1177
581.333759,790,1044.946445,True,False,1178
1041.09767,880,1045.662003,True,False,1179
1567.821354,928,1047.289596,True,False,1180
1559.594946,868,1047.920777,True,False,1181
1126.923899,939,1048.600684,True,False,1182
3733.19447,1187,1050.415482,True,False,1183
1895.740836,917,1051.096778,True,False,1184
1232.882961,922,1052.690389,True,False,1185
1609.452308,928,1053.364368,True,False,1186
1881.963073,1009,1055.003508,True,False,1187
1398.569673,901,1055.650464,True,False,1188
2568.449346,1069,1057.345822,True,False,1189
2557.822602,1097,1058.137173,True,False,1190
3027.81562,1116,1059.878759,True,False,1191
1916.248394,977,1060.624892,True,False,1192
1207.671413,922,1062.282489,True,False,1193
1882.162475,959,1062.959252,True,False,1194
2273.965801,1031,1064.634794,True,False,1195
2456.044182,1041,1065.457788,True,False,1196
2333.45519,1028,1067.141899,True,False,1197
2352.262278,1031,1067.890834,True,False,1198
3106.337719,1118,1069.590034,True,False,1199
1789.818822,992,1077.136281,True,False,1200
1485.831677,970,1078.879337,True,False,1201
1170.090595,948,1079.562638,True,False,1202
1494.757857,952,1081.20799,True,False,1203
3310.544685,1138,1082.03789,True,False,1204
2690.221504,1055,1083.767681,True,False,1205
4702.592854,1242,1084.66144,True,False,1206
2907.907505,1121,1086.394948,True,False,1207
1784.12394,998,1087.1179,True,False,1208
1700.855303,979,1088.726788,True,False,1209
3217.800023,1143,1090.46928,True,False,1210
2535.194293,1083,1091.24861,True,False,1211
2593.547846,1080,1092.935657,True,False,1212
1617.343911,997,1093.656021,True,False,1213
3336.0824,1162,1095.41177,True,False,1214
1905.784542,1025,1096.182728,True,False,1215
3000.205248,1130,1098.008535,True,False,1216
1357.312564,978,1098.700186,True,False,1217
3279.556357,1133,1100.388474,True,False,1218
1091.813124,911,1101.041573,True,False,1219
2755.103273,1092,1102.696804,True,False,1220
4437.69406,1234,1103.567159,True,False,1221
1163.248708,945,1105.124884,True,False,1222
4770.15095,1286,1106.034838,True,False,1223
3831.612367,1182,1107.799123,True,False,1224
6174.613084,1381,1109.759575,True,False,1225
4815.101607,1281,1110.789696,True,False,1226
3735.570731,1182,1112.544345,True,False,1227
2277.691096,1057,1113.321426,True,False,1228
3110.583219,1125,1115.057516,True,False,1229
4430.836655,1239,1116.869322,True,False,1230
2593.701233,1059,1117.687969,True,False,1231
4750.333117,1258,1119.507486,True,False,1232
2861.073396,1039,1120.268278,True,False,1233
3529.488786,1161,1122.002302,True,False,1234
2585.403551,1048,1122.779423,True,False,1235
-447.813416,479,1123.135011,True,False,1236
5190.092088,1307,1124.971312,True,False,1237
3974.706119,1188,1126.743482,True,False,1238
4781.760788,1267,1127.653909,True,False,1239
5238.136943,1309,1129.519124,True,False,1240
5469.63663,1332,1131.448085,True,False,1241
4825.879359,1236,1132.338451,True,False,1242
2256.211605,1068,1134.095286,True,False,1243
4070.405353,1191,1134.957867,True,False,1244
5188.300132,1304,1136.792192,True,False,1245
3845.869319,1180,1138.542263,True,False,1246
3036.542538,1093,1139.332317,True,False,1247
3202.008858,1124,1141.052835,True,False,1248
1888.393273,938,1141.732622,True,False,1249
-248.320592,63,1141.778652,True,False,1250
915.14967,999,1143.441404,True,False,1251
4436.149273,1190,1144.312768,True,False,1252
3321.096885,1171,1146.057923,True,False,1253
2075.777032,1033,1146.799011,True,False,1254
3026.952455,1135,1148.518235,True,False,1255
2098.655768,1009,1149.248347,True,False,1256
3047.043214,1105,1150.938517,True,False,1257
2518.259404,1071,1151.710886,True,False,1258
2853.853746,1093,1153.446109,True,False,1259
3643.114655,1181,1154.359489,True,False,1260
3156.719294,1132,1156.116007,True,False,1261
2998.94601,1127,1157.879372,True,False,1262
4273.372646,1213,1158.757181,True,False,1263
1764.004404,962,1160.410216,True,False,1264
4610.65675,1275,1161.312026,True,False,1265
4196.248933,1234,1163.265115,True,False,1266
3014.498844,1138,1164.098906,True,False,1267
104.986814,353,1165.262977,True,False,1268
3186.812005,1089,1166.035778,True,False,1269
3219.928306,1143,1167.760858,True,False,1270
3162.012028,1123,1168.556858,True,False,1271
2700.581265,1097,1170.242816,True,False,1272
4620.207448,1277,1171.146419,True,False,1273
3812.763993,1199,1172.941258,True,False,1274
2658.290965,1089,1173.739817,True,False,1275
2941.739115,1092,1175.453466,True,False,1276
4761.572211,1292,1177.289026,True,False,1277
4698.17078,1280,1178.252868,True,False,1278
2176.467083,987,1179.879369,True,False,1279
3940.018978,1224,1180.7602,True,False,1280
2438.670848,1065,1182.464532,True,False,1281
2709.125986,1133,1183.294181,True,False,1282
3892.780279,1177,1185.072497,True,False,1283
3673.659406,1194,1186.822427,True,False,1284
4053.167253,1230,1187.708948,True,False,1285
2745.486736,1070,1189.372773,True,False,1286
4541.882397,1276,1190.287706,True,False,1287
4051.867191,1234,1192.103628,True,False,1288
3517.860316,1186,1193.862453,True,False,1289
3933.753306,1186,1194.715556,True,False,1290
3761.472555,1202,1196.503741,True,False,1291
3013.589449,1117,1197.368233,True,False,1292
4028.016462,1220,1199.132681,True,False,1293
2258.548906,1035,1199.897859,True,False,1294
1144.20323,959,1201.497108,True,False,1295
3452.130067,1172,1202.339112,True,False,1296
2062.786555,1018,1204.003448,True,False,1297
78.24148,315,1204.229787,True,False,1298
2431.895413,1065,1205.94342,True,False,1299
3085.895223,1163,1216.49246,True,False,1300
851.994748,915,1218.108136,True,False,1301
2014.203696,792,1218.670834,True,False,1302
2470.694309,1097,1219.453414,True,False,1303
574.080537,613,1220.815152,True,False,1304
3137.225691,1153,1221.708037,True,False,1305
1511.113539,995,1223.352795,True,False,1306
1908.455689,1039,1224.092522,True,False,1307
3243.954317,1160,1225.820109,True,False,1308
2946.591804,1136,1226.670191,True,False,1309
2404.881869,1083,1228.443306,True,False,1310
2449.145999,1073,1229.24931,True,False,1311
2943.112133,1118,1230.970457,True,False,1312
2303.712809,1051,1232.639374,True,False,1313
2420.063949,1078,1233.419402,True,False,1314
3286.117622,1176,1235.156808,True,False,1315
2799.450307,1100,1235.954683,True,False,1316
2476.410526,1112,1237.683766,True,False,1317
2683.384103,1074,1238.457721,True,False,1318
2178.102573,1039,1240.184987,True,False,1319
1694.633558,1025,1240.920148,True,False,1320
841.39019,643,1242.305629,True,False,1321
3089.489354,1110,1243.101745,True,False,1322
1355.859481,975,1244.711283,True,False,1323
272.018655,384,1244.994513,True,False,1324
3466.954671,1146,1245.821987,True,False,1325
1849.374894,1007,1247.454318,True,False,1326
2669.012463,1066,1248.228051,True,False,1327
2669.334525,1063,1249.896782,True,False,1328
2770.400223,1096,1250.688004,True,False,1329
3234.269935,1170,1252.468475,True,False,1330
