#{"t_start": 1749136034.8916173, "env_id": "None"}
r,l,t,terminated,truncated,episode_count
-149.151103,185,221.644627,True,False,659
8.489158,254,221.827946,True,False,660
11.876295,286,222.961358,True,False,661
-260.740322,220,223.122328,True,False,662
-206.073589,83,223.18496,True,False,663
266.289104,394,223.471476,True,False,664
-125.586304,187,223.610024,True,False,665
15.772884,325,223.849625,True,False,666
853.903944,520,224.229037,True,False,667
-87.178768,208,224.380062,True,False,668
-37.829646,286,225.588966,True,False,669
61.506122,312,225.824691,True,False,670
-107.496375,205,225.978498,True,False,671
513.138341,426,226.301261,True,False,672
-233.547573,105,226.379934,True,False,673
460.598588,418,226.719407,True,False,674
-186.025701,95,226.791989,True,False,675
-124.389751,240,227.905201,True,False,676
362.714997,383,228.181937,True,False,677
-195.677256,183,228.311257,True,False,678
-217.962244,144,228.416313,True,False,679
143.242551,346,228.67057,True,False,680
-276.845051,226,228.837131,True,False,681
234.440564,363,229.099574,True,False,682
-159.599946,214,229.253179,True,False,683
261.488196,373,230.47578,True,False,684
-43.452271,264,230.671291,True,False,685
-181.806152,103,230.748459,True,False,686
797.697108,513,231.122923,True,False,687
-159.628989,126,231.215577,True,False,688
39.604002,315,231.447556,True,False,689
54.156419,302,231.668777,True,False,690
-111.730997,236,232.801399,True,False,691
-171.92947,234,232.979186,True,False,692
-85.181717,212,233.136462,True,False,693
117.870781,320,233.372765,True,False,694
-132.162746,224,233.536574,True,False,695
-182.777018,198,233.688232,True,False,696
122.398424,330,233.929806,True,False,697
-173.403853,118,234.016522,True,False,698
-221.805763,173,234.143212,True,False,699
-17.517646,269,236.162155,True,False,700
-115.491984,216,236.335055,True,False,701
134.962476,325,236.571108,True,False,702
-226.746984,153,236.679396,True,False,703
-201.898626,221,236.839194,True,False,704
609.460958,453,237.164588,True,False,705
-183.915403,207,237.311848,True,False,706
35.878992,283,237.546812,True,False,707
198.404786,388,238.763337,True,False,708
-321.601435,211,238.920691,True,False,709
145.824204,320,239.152508,True,False,710
-219.701719,175,239.27898,True,False,711
-172.814865,182,239.411463,True,False,712
887.656651,523,239.786379,True,False,713
-173.037767,119,239.872714,True,False,714
93.974063,302,241.023316,True,False,715
217.853259,353,241.302607,True,False,716
46.276975,298,241.522257,True,False,717
-8.309371,265,241.741977,True,False,718
-142.40467,165,241.882987,True,False,719
-168.303081,153,241.996966,True,False,720
-60.497776,233,242.170607,True,False,721
7.291589,292,242.387063,True,False,722
337.228035,389,243.601759,True,False,723
94.293865,302,243.829438,True,False,724
135.528258,327,244.072211,True,False,725
-194.759268,84,244.134714,True,False,726
384.479989,407,244.434668,True,False,727
-120.710887,285,244.644078,True,False,728
-136.461775,226,244.811604,True,False,729
-62.086461,227,244.984274,True,False,730
-99.805468,266,246.10244,True,False,731
-76.97035,417,246.431863,True,False,732
-172.520904,200,246.57816,True,False,733
-222.033418,93,246.647197,True,False,734
2152.072472,778,247.218515,True,False,735
75.093403,311,247.448035,True,False,736
